station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SLE,1996-01-15 00:00,49.00,47.00,92.84,160.00,16.00,0.14,29.87,1011.50,4.00,M,BKN,OVC,   ,   ,4400.00,6000.00,M,M,RA FG,M,M,M,M,M,M,42.47,KSLE 150000Z 16016KT 4SM RA FG BKN044 OVC060 09/08 A2987 RMK 6035/ 10050 20045 PCPN 0014; SLP115 P0014 60011 T00940083 55080,M
SLE,1996-01-15 01:00,49.00,47.00,92.84,170.00,13.00,0.17,29.86,1011.30,4.00,M,BKN,OVC,   ,   ,4600.00,6000.00,M,M,RA FG,M,M,M,M,M,M,43.25,KSLE 150100Z 17013KT 4SM RA FG BKN046 OVC060 09/08 A2986 RMK OVC V BKN PCPN 0017; SLP113 P0017 T00940083,M
SLE,1996-01-15 02:00,50.00,47.00,89.17,170.00,17.00,0.04,29.85,1010.70,10.00,M,BKN,BKN,OVC,   ,3000.00,4100.00,6500.00,M,M,M,M,M,M,M,M,43.66,KSLE 150200Z 17017KT 10SM BKN030 BKN041 OVC065 10/08 A2985 RMK BKN V SCT RE55 PCPN 0004; SLP107 P0004 T01000083,M
SLE,1996-01-15 03:00,50.00,47.00,89.17,180.00,16.00,0.10,29.84,1010.60,10.00,24.00,SCT,BKN,OVC,   ,4400.00,7000.00,9000.00,M,-RA,M,M,M,30.00,170.00,M,43.88,KSLE 150300Z 18016G24KT 10SM -RA SCT044 BKN070 OVC090 10/08 A2984 RMK 6031/ RB00 PCPN 0010 PK WND 1730/0244; SLP106 P0010 T01000083 55080,M
SLE,1996-01-15 04:00,51.00,48.00,89.22,190.00,20.00,0.04,29.84,1010.50,10.00,26.00,SCT,BKN,OVC,   ,4600.00,5000.00,9000.00,M,M,M,M,M,26.00,180.00,M,51.08,KSLE 150400Z 19020G26KT 10SM SCT046 BKN050 OVC090 11/09 A2984 RMK RE53 PCPN 0004 PK WND 1826/0344; SLP105 P0004 T01060089,M
SLE,1996-01-15 05:00,52.00,48.00,86.30,180.00,22.00,M,29.83,1010.20,10.00,26.00,OVC,   ,   ,   ,4200.00,M,M,M,M,M,M,M,26.00,180.00,M,51.98,KSLE 150500Z 18022G26KT 10SM OVC042 11/09 A2983 RMK AO2A M42 OVC 10+ 102/52/48/1822G26/983/ PK WND 1826/0412 LAST AUGMENTED OBS; SLP102 T01110089,M
SLE,1996-01-15 06:00,53.00,48.00,82.94,180.00,20.00,0.01,29.82,1009.80,10.00,29.00,SCT,SCT,BKN,   ,2000.00,3900.00,4700.00,M,M,M,M,M,32.00,180.00,M,53.06,KSLE 150600Z 18020G29KT 10SM SCT020 SCT039 BKN047 12/09 A2982 RMK 6036/ 10053 20045 PCPN 0001 PK WND 1832/0540; SLP098 P0001 60005 T01170089 55080,M
SLE,1996-01-15 07:00,53.00,48.00,82.94,180.00,20.00,M,29.81,1009.40,10.00,26.00,BKN,OVC,   ,   ,3900.00,4700.00,M,M,M,M,M,M,30.00,170.00,M,53.06,KSLE 150700Z 18020G26KT 10SM BKN039 OVC047 12/09 A2981 RMK PK WND 1730/0602; SLP094 T01170089,M
SLE,1996-01-15 08:00,52.00,49.00,89.26,170.00,16.00,M,29.80,1009.00,10.00,M,SCT,BKN,OVC,   ,2400.00,3300.00,4400.00,M,-RA,M,M,M,M,M,M,51.98,KSLE 150800Z 17016KT 10SM -RA SCT024 BKN033 OVC044 11/09 A//// RMK SLP090 T01110094,M
SLE,1996-01-15 08:14,M,M,M,190.00,14.00,M,29.79,1008.90,10.00,19.00,BKN,BKN,OVC,   ,2400.00,3300.00,4700.00,M,M,M,M,M,M,M,M,M,KSLE 150814Z 19014G19KT 10SM BKN024 BKN033 OVC047 A2979 RMK OVC V BKN RE08 PCPN 0000; SLP089,M
SLE,1996-01-15 09:00,52.00,48.00,86.30,180.00,20.00,M,29.76,1008.00,10.00,26.00,SCT,SCT,SCT,   ,2600.00,4300.00,7000.00,M,M,M,M,M,26.00,180.00,M,51.98,KSLE 150900Z 18020G26KT 10SM SCT026 SCT043 SCT070 11/09 A2976 RMK 6000/ RE08 PCPN 0000 PK WND 1826/0851; SLP080 T01110089 55080,M
SLE,1996-01-15 10:00,53.00,48.00,82.94,190.00,15.00,M,29.74,1007.10,10.00,M,SCT,SCT,SCT,   ,4400.00,5500.00,12000.00,M,M,M,M,M,26.00,180.00,M,53.06,KSLE 151000Z 19015KT 10SM SCT044 SCT055 SCT120 12/09 A2974 RMK RB20E31 PCPN 0000 PK WND 1826/0911; SLP071 T01170089,M
SLE,1996-01-15 11:00,53.00,48.00,82.94,170.00,19.00,M,29.72,1006.50,10.00,24.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,53.06,KSLE 151100Z 17019G24KT 10SM CLR/// 12/09 A2972 RMK CLR BLO SLP065 T01170089 51020,M
SLE,1996-01-15 12:00,53.00,49.00,85.78,180.00,19.00,M,29.71,1005.90,10.00,24.00,BKN,OVC,   ,   ,6000.00,7500.00,M,M,-RA,M,M,M,M,M,M,53.06,KSLE 151200Z 18019G24KT 10SM -RA BKN060 OVC075 12/09 A2971 RMK 6000/ 70072 10053 20049 OVC V BKN RB37 PCPN 0000 PRESFR; SLP059 60025 70071 T01170094 55060,M
SLE,1996-01-15 12:06,M,M,M,220.00,21.00,M,29.75,1007.40,2.50,37.00,SCT,BKN,OVC,   ,1500.00,4000.00,7000.00,M,+RA FG,M,M,M,37.00,240.00,M,M,KSLE 151206Z 22021G37KT 21/2SM +RA FG SCT015 BKN040 OVC070 A2975 RMK BKN V SCT PCPN 0009 WSHFT PK WND 2437/1201 PRESRR; SLP074 8/146,M
SLE,1996-01-15 12:19,M,M,M,240.00,16.00,M,29.73,1006.90,4.00,22.00,BKN,OVC,   ,   ,3300.00,5000.00,M,M,+RA FG,M,M,M,37.00,240.00,M,M,KSLE 151219Z 24016G22KT 4SM +RA FG BKN033 OVC050 A2973 RMK BKN V OVC PCPN 0016 WSHFT PK WND 2437/1201 PRJMP 6/1154/1201; SLP069 8/146,M
SLE,1996-01-15 13:00,48.00,45.00,89.08,190.00,12.00,0.30,29.72,1006.40,7.00,M,BKN,OVC,   ,   ,4200.00,6000.00,M,M,RA,M,M,M,37.00,240.00,M,42.39,KSLE 151300Z 19012KT 7SM RA BKN042 OVC060 09/07 A2972 RMK PCPN 0030 WSHFT PK WND 2437/1201 PRJMP 6/1154/1201; SLP064 P0030 8/146 T00890072,M
SLE,1996-01-15 14:00,49.00,45.00,86.13,180.00,12.00,0.02,29.71,1006.00,10.00,M,SCT,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,43.54,KSLE 151400Z 18012KT 10SM SCT120 09/07 A2971 RMK RE19 PCPN 0002 PRESFR; SLP060 P0002 T00940072,M
SLE,1996-01-15 15:00,50.00,46.00,86.19,170.00,14.00,M,29.72,1006.40,10.00,21.00,SCT,   ,   ,   ,4000.00,M,M,M,M,M,M,M,M,M,M,44.36,KSLE 151500Z 17014G21KT 10SM SCT040 10/08 A2972 RMK 6032/; SLP064 T01000078 55010,M
SLE,1996-01-15 16:00,51.00,46.00,82.81,170.00,17.00,M,29.72,1006.40,10.00,21.00,SCT,SCT,BKN,   ,4000.00,4800.00,7500.00,M,M,M,M,M,M,M,M,51.08,KSLE 151600Z 17017G21KT 10SM SCT040 SCT048 BKN075 11/08 A2972 RMK SLP064 T01060078,M
SLE,1996-01-15 17:00,51.00,46.00,82.81,170.00,19.00,0.02,29.72,1006.40,10.00,23.00,BKN,OVC,   ,   ,4100.00,5000.00,M,M,-RA,M,M,M,26.00,170.00,M,51.08,KSLE 151700Z 17019G23KT 10SM -RA BKN041 OVC050 11/08 A2972 RMK RB05 PCPN 0002 PK WND 1726/1634; SLP064 P0002 T01060078,M
SLE,1996-01-15 18:00,52.00,47.00,82.87,170.00,21.00,M,29.72,1006.50,10.00,27.00,SCT,BKN,OVC,   ,3600.00,5000.00,6000.00,M,M,M,M,M,27.00,180.00,M,51.98,KSLE 151800Z 17021G27KT 10SM SCT036 BKN050 OVC060 11/08 A2972 RMK 6034/ 10054 20047 RE56 PCPN 0000 PK WND 1827/1709; SLP065 60001 T01110083 55030,M
SLE,1996-01-15 19:00,51.00,47.00,85.67,180.00,17.00,0.04,29.75,1007.40,7.00,24.00,SCT,BKN,OVC,   ,2200.00,3900.00,6000.00,M,-RA,M,M,M,29.00,170.00,M,51.08,KSLE 151900Z 18017G24KT 7SM -RA SCT022 BKN039 OVC060 11/08 A2975 RMK BKN V SCT RB14 PCPN 0004 PK WND 1729/1835 PRESRR; SLP074 P0004 T01060083,M
SLE,1996-01-15 20:00,51.00,48.00,89.22,180.00,18.00,0.01,29.74,1007.10,7.00,M,SCT,BKN,OVC,   ,1700.00,3900.00,6500.00,M,RA,M,M,M,26.00,170.00,M,51.08,KSLE 152000Z 18018KT 7SM RA SCT017 BKN039 OVC065 11/09 A2974 RMK BKN V SCT RE26B51 PCPN 0001 PK WND 1726/1915; SLP071 P0001 T01060089,M
SLE,1996-01-15 21:00,52.00,48.00,86.30,190.00,14.00,0.09,29.73,1006.70,10.00,M,BKN,BKN,   ,   ,4000.00,5000.00,M,M,M,M,M,M,29.00,180.00,M,51.98,KSLE 152100Z 19014KT 10SM BKN040 BKN050 11/09 A2973 RMK 6014/ BKN V SCT RE34 PCPN 0009 PK WND 1829/2022; SLP067 P0009 T01110089 55010,M
SLE,1996-01-15 22:00,51.00,48.00,89.22,200.00,13.00,0.08,29.74,1007.20,7.00,M,SCT,BKN,OVC,   ,1800.00,3700.00,4800.00,M,-RA,M,M,M,32.00,190.00,M,51.08,KSLE 152200Z 20013KT 7SM -RA SCT018 BKN037 OVC048 11/09 A2974 RMK RB18 PCPN 0008 PK WND 1932/2125; SLP072 P0008 T01060089,M
SLE,1996-01-15 23:00,52.00,47.00,82.87,180.00,15.00,0.01,29.74,1007.00,10.00,21.00,BKN,OVC,   ,   ,2700.00,3400.00,M,M,-RA,M,M,M,27.00,200.00,M,51.98,KSLE 152300Z 18015G21KT 10SM -RA BKN027 OVC034 11/08 A2974 RMK RE09B49 PCPN 0001 PK WND 2027/2208; SLP070 P0001 T01110083,M
SLE,1996-01-15 23:16,M,M,M,260.00,9.00,M,29.76,1007.80,5.00,22.00,BKN,OVC,   ,   ,2300.00,2900.00,M,M,+RA FG,M,M,M,M,M,M,M,KSLE 152316Z 26009G22KT 5SM +RA FG BKN023 OVC029 A2976 RMK BKN V SCT PCPN 0009 WSHFT 2255; SLP078,M
SLE,1996-01-16 00:00,52.00,48.00,86.30,200.00,15.00,0.12,29.77,1008.20,5.00,24.00,SCT,SCT,BKN,   ,2600.00,3400.00,4300.00,M,FG,M,M,M,M,M,M,51.98,KSLE 160000Z 20015G24KT 5SM FG SCT026 SCT034 BKN043 11/09 A2977 RMK 6035/ 10054 20047 RE47 PCPN 0012 WSHFT 2255; SLP082 P0012 60012 T01110089 55030,M
SLE,1996-01-16 00:39,M,M,M,220.00,16.00,M,29.78,1008.60,10.00,M,SCT,BKN,OVC,   ,2100.00,2700.00,4200.00,M,M,M,M,M,M,M,M,M,KSLE 160039Z 22016KT 10SM SCT021 BKN027 OVC042 A2978 RMK SLP086,M
SLE,1996-01-16 01:00,52.00,48.00,86.30,210.00,16.00,M,29.79,1008.90,7.00,21.00,SCT,BKN,OVC,   ,2000.00,4100.00,6000.00,M,-RA,M,M,M,M,M,M,51.98,KSLE 160100Z 21016G21KT 7SM -RA SCT020 BKN041 OVC060 11/09 A2979 RMK RB42 PCPN 0000; SLP089 T01110089,M
SLE,1996-01-16 01:21,M,M,M,190.00,11.00,M,29.80,1009.30,10.00,M,BKN,BKN,OVC,   ,2700.00,3600.00,5000.00,M,M,M,M,M,M,M,M,M,KSLE 160121Z 19011KT 10SM BKN027 BKN036 OVC050 A2980 RMK RE03 PCPN 0001; SLP093,M
SLE,1996-01-16 01:40,M,M,M,200.00,17.00,M,29.80,1009.30,10.00,22.00,SCT,BKN,OVC,   ,2600.00,3300.00,9000.00,M,M,M,M,M,29.00,210.00,M,M,KSLE 160140Z 20017G22KT 10SM SCT026 BKN033 OVC090 A2980 RMK RE03 PCPN 0001 PK WND 2129/0127; SLP093,M
SLE,1996-01-16 02:00,51.00,47.00,85.67,200.00,19.00,0.01,29.81,1009.40,10.00,24.00,SCT,BKN,OVC,   ,2400.00,3100.00,8500.00,M,M,M,M,M,29.00,210.00,M,51.08,KSLE 160200Z 20019G24KT 10SM SCT024 BKN031 OVC085 11/08 A2981 RMK BKN V SCT RE03 PCPN 0001 PK WND 2129/0127; SLP094 P0001 T01060083,M
SLE,1996-01-16 03:00,51.00,47.00,85.67,190.00,15.00,M,29.82,1009.70,10.00,M,BKN,BKN,OVC,   ,3300.00,4600.00,8000.00,M,-RA,M,M,M,M,M,M,51.08,KSLE 160300Z 19015KT 10SM -RA BKN033 BKN046 OVC080 11/08 A2982 RMK 6001/ BKN V SCT RB53 PCPN 0000; SLP097 T01060083 55010,M
SLE,1996-01-16 04:00,50.00,47.00,89.17,180.00,16.00,0.01,29.83,1010.00,10.00,M,SCT,BKN,OVC,   ,3600.00,7000.00,10000.00,M,M,M,M,M,M,M,M,43.88,KSLE 160400Z 18016KT 10SM SCT036 BKN070 OVC100 10/08 A//// RMK SLP100 P0001 T01000083,M
SLE,1996-01-16 05:00,50.00,48.00,92.87,190.00,17.00,M,29.84,1010.60,10.00,M,SCT,BKN,OVC,   ,2600.00,3500.00,4500.00,M,-RA,M,M,M,M,M,M,43.66,KSLE 160500Z 19017KT 10SM -RA SCT026 BKN035 OVC045 10/09 A2984 RMK LAST AUGMENTED OBS OVC V BKN RB41 PCPN 0000; SLP106 T01000089,M
SLE,1996-01-16 06:00,50.00,48.00,92.87,190.00,12.00,0.08,29.86,1011.10,10.00,M,SCT,BKN,OVC,   ,4000.00,5000.00,6500.00,M,-RA,M,M,M,M,M,M,44.91,KSLE 160600Z 19012KT 10SM -RA SCT040 BKN050 OVC065 10/09 A2986 RMK 6010/ 10054 20047 PCPN 0008; SLP111 P0008 60012 T01000089 55010,M
SLE,1996-01-16 06:17,M,M,M,190.00,12.00,M,29.86,1011.20,4.00,M,SCT,BKN,OVC,   ,1200.00,2800.00,4500.00,M,RA FG,M,M,M,M,M,M,M,KSLE 160617Z 19012KT 4SM RA FG SCT012 BKN028 OVC045 A2986 RMK PCPN 0004; SLP112,M
SLE,1996-01-16 07:00,50.00,48.00,92.87,190.00,14.00,0.08,29.87,1011.60,7.00,M,SCT,BKN,OVC,   ,1400.00,4000.00,4800.00,M,RA,M,M,M,M,M,M,44.36,KSLE 160700Z 19014KT 7SM RA SCT014 BKN040 OVC048 10/09 A2987 RMK OVC V BKN PCPN 0008; SLP116 P0008 T01000089,M
SLE,1996-01-16 08:00,50.00,47.00,89.17,190.00,11.00,0.04,29.87,1011.60,10.00,M,BKN,OVC,   ,   ,4300.00,5000.00,M,M,-RA,M,M,M,M,M,M,45.21,KSLE 160800Z 19011KT 10SM -RA BKN043 OVC050 10/08 A2987 RMK PCPN 0004; SLP116 P0004 T01000083,M
SLE,1996-01-16 09:00,49.00,47.00,92.84,200.00,7.00,0.02,29.87,1011.40,10.00,M,SCT,BKN,OVC,   ,1700.00,5000.00,6000.00,M,M,M,M,M,M,M,M,45.40,KSLE 160900Z 20007KT 10SM SCT017 BKN050 OVC060 09/08 A//// RMK SLP114 P0002 T00940083,M
SLE,1996-01-16 10:00,48.00,47.00,96.02,200.00,6.00,M,29.85,1010.90,10.00,M,BKN,BKN,OVC,   ,3800.00,6000.00,8500.00,M,-RA,M,M,M,M,M,M,44.82,KSLE 161000Z 20006KT 10SM -RA BKN038 BKN060 OVC085 09/08 A//// RMK SLP109 T00890083,M
SLE,1996-01-16 11:00,48.00,46.00,92.81,280.00,4.00,M,29.85,1011.00,10.00,M,BKN,OVC,   ,   ,3400.00,4000.00,M,M,M,M,M,M,M,M,M,46.13,KSLE 161100Z 28004KT 10SM BKN034 OVC040 09/08 A2985 RMK RE04B26E35 PCPN 0000; SLP110 T00890078,M
SLE,1996-01-16 11:04,M,M,M,290.00,6.00,M,29.85,1010.90,7.00,M,SCT,SCT,OVC,   ,900.00,2600.00,3400.00,M,-RA,M,M,M,M,M,M,M,KSLE 161104Z 29006KT 7SM -RA SCT009 SCT026 OVC034 A2985 RMK RB1058 PCPN 0000; SLP109,M
SLE,1996-01-16 11:11,M,M,M,310.00,7.00,M,29.85,1010.80,4.00,M,SCT,BKN,OVC,   ,900.00,2100.00,3200.00,M,-RA FG,M,M,M,M,M,M,M,KSLE 161111Z 31007KT 4SM -RA FG SCT009 BKN021 OVC032 A2985 RMK BKN V SCT RB1058 PCPN 0001; SLP108,M
SLE,1996-01-16 11:23,M,M,M,290.00,7.00,M,29.85,1010.80,4.00,M,BKN,BKN,OVC,   ,700.00,1200.00,3000.00,M,RA FG,M,M,M,M,M,M,M,KSLE 161123Z 29007KT 4SM RA FG BKN007 BKN012 OVC030 A2985 RMK BKN V SCT RB1058 PCPN 0003; SLP108,M
SLE,1996-01-16 12:00,46.00,44.00,92.75,290.00,6.00,0.07,29.83,1010.20,7.00,M,SCT,BKN,OVC,   ,900.00,1400.00,3800.00,M,-RA,M,M,M,M,M,M,42.44,KSLE 161200Z 29006KT 7SM -RA SCT009 BKN014 OVC038 08/07 A2983 RMK 6021/ 70100 10054 20046 RB1058 PCPN 0007; SLP102 P0007 60013 70098 T00780067 55080,M
SLE,1996-01-16 13:00,46.00,43.00,88.99,0.00,0.00,M,29.82,1009.70,10.00,M,OVC,   ,   ,   ,1800.00,M,M,M,-RA,M,M,M,M,M,M,46.04,KSLE 161300Z 00000KT 10SM -RA OVC018 08/06 A2982 RMK RE13B30 PCPN 0000; SLP097 T00780061,M
SLE,1996-01-16 13:16,M,M,M,0.00,0.00,M,29.80,1009.30,10.00,M,SCT,OVC,   ,   ,2000.00,4500.00,M,M,-RA,M,M,M,M,M,M,M,KSLE 161316Z 00000KT 10SM -RA SCT020 OVC045 A2980 RMK OVC V BKN PCPN 0001; SLP093,M
SLE,1996-01-16 14:00,45.00,42.00,89.56,10.00,3.00,0.01,29.78,1008.60,10.00,M,SCT,BKN,BKN,   ,6500.00,8000.00,9500.00,M,M,M,M,M,M,M,M,43.50,KSLE 161400Z 01003KT 10SM SCT065 BKN080 BKN095 07/06 A2978 RMK BKN V SCT RE45 PCPN 0001; SLP086 P0001 T00720056,M
SLE,1996-01-16 15:00,44.00,43.00,95.95,10.00,5.00,0.01,29.77,1008.00,10.00,M,BKN,OVC,   ,   ,2800.00,4300.00,M,M,-RA,M,M,M,M,M,M,40.72,KSLE 161500Z 01005KT 10SM -RA BKN028 OVC043 07/06 A2977 RMK 6002/ RB10E24B50 PCPN 0001; SLP080 P0001 T00670061 55080,M
SLE,1996-01-16 15:20,43.88,43.00,96.61,340.00,5.00,M,29.76,1007.70,10.00,M,BKN,OVC,   ,   ,1000.00,2600.00,M,M,-RA,M,M,M,M,M,M,40.50,KSLE 161520Z 34005KT 10SM -RA BKN010 OVC026 07/06 A2976 RMK CIG 7V12 PCPN 0000; SLP077 T00660061,M
SLE,1996-01-16 15:27,M,M,M,330.00,7.00,M,29.75,1007.60,10.00,M,BKN,BKN,OVC,   ,700.00,1000.00,2600.00,M,-RA,M,M,M,M,M,M,M,KSLE 161527Z 33007KT 10SM -RA BKN007 BKN010 OVC026 A2975 RMK CIG 5V8 PCPN 0000; SLP076,M
SLE,1996-01-16 16:00,43.00,42.00,96.60,30.00,8.00,0.01,29.75,1007.30,5.00,M,SCT,OVC,   ,   ,500.00,1400.00,M,M,RA FG,M,M,M,M,M,M,37.64,KSLE 161600Z 03008KT 5SM RA FG SCT005 OVC014 06/06 A2975 RMK PCPN 0001; SLP073 P0001 T00610056,M
SLE,1996-01-16 16:16,M,M,M,40.00,9.00,M,29.73,1006.70,10.00,M,SCT,BKN,OVC,   ,500.00,2100.00,2700.00,M,-RA,M,M,M,M,M,M,M,KSLE 161616Z 04009KT 10SM -RA SCT005 BKN021 OVC027 A2973 RMK BKN V SCT PCPN 0001; SLP067,M
SLE,1996-01-16 17:00,42.00,39.00,88.81,40.00,10.00,0.01,29.72,1006.40,10.00,M,BKN,OVC,   ,   ,2400.00,3400.00,M,M,-RA,M,M,M,M,M,M,35.61,KSLE 161700Z 04010KT 10SM -RA BKN024 OVC034 06/04 A2972 RMK PCPN 0001; SLP064 P0001 T00560039,M
SLE,1996-01-16 18:00,42.00,39.00,88.81,30.00,8.00,0.01,29.70,1005.70,10.00,M,BKN,OVC,   ,   ,2800.00,4600.00,M,M,-RA,M,M,M,M,M,M,36.53,KSLE 161800Z 03008KT 10SM -RA BKN028 OVC046 06/04 A2970 RMK 6005/ 10050 20042 BKN V SCT PCPN 0001; SLP057 P0001 60023 T00560039 55080,M
SLE,1996-01-16 19:00,42.00,39.00,88.81,30.00,10.00,M,29.69,1005.40,10.00,M,SCT,SCT,OVC,   ,1000.00,1300.00,2800.00,M,-RA,M,M,M,M,M,M,35.61,KSLE 161900Z 03010KT 10SM -RA SCT010 SCT013 OVC028 06/04 A2969 RMK PCPN 0000; SLP054 T00560039,M
SLE,1996-01-16 19:18,M,M,M,40.00,9.00,M,29.68,1004.90,10.00,M,SCT,OVC,   ,   ,2800.00,3600.00,M,M,-RA,M,M,M,M,M,M,M,KSLE 161918Z 04009KT 10SM -RA SCT028 OVC036 A2968 RMK PCPN 0000; SLP049,M
SLE,1996-01-16 20:00,43.00,38.00,82.24,10.00,8.00,M,29.67,1004.60,10.00,M,SCT,BKN,   ,   ,2900.00,3400.00,M,M,M,M,M,M,M,M,M,37.64,KSLE 162000Z 01008KT 10SM SCT029 BKN034 06/03 A2967 RMK RE45 PCPN 0000; SLP046 T00610033,M
SLE,1996-01-16 21:00,44.00,35.00,70.42,10.00,8.00,0.01,29.65,1004.00,10.00,M,SCT,SCT,   ,   ,4500.00,5000.00,M,M,M,M,M,M,M,M,M,38.97,KSLE 162100Z 01008KT 10SM SCT045 SCT050 07/02 A2965 RMK 6001/ PCPN 0001; SLP040 P0001 T00670017 55080,M
SLE,1996-01-16 22:00,44.00,38.00,78.91,360.00,8.00,M,29.65,1004.00,10.00,M,SCT,BKN,BKN,   ,2000.00,5500.00,10000.00,M,M,M,M,M,M,M,M,38.97,KSLE 162200Z 36008KT 10SM SCT020 BKN055 BKN100 07/03 A2965 RMK SLP040 T00670033,M
SLE,1996-01-16 23:00,44.00,38.00,78.91,320.00,7.00,M,29.66,1004.30,10.00,M,BKN,BKN,   ,   ,5500.00,11000.00,M,M,M,M,M,M,M,M,M,39.48,KSLE 162300Z 32007KT 10SM BKN055 BKN110 07/03 A2966 RMK BKN V SCT; SLP043 T00670033,M
SLE,1996-01-17 00:00,44.00,38.00,78.91,310.00,8.00,M,29.70,1005.70,10.00,M,BKN,OVC,   ,   ,4000.00,5000.00,M,M,M,M,M,M,M,M,M,38.97,KSLE 170000Z 31008KT 10SM BKN040 OVC050 07/03 A2970 RMK 6001/ 10046 20042; SLP057 60015 T00670033 55030,M
SLE,1996-01-17 00:14,M,M,M,300.00,9.00,M,29.72,1006.30,7.00,20.00,SCT,BKN,OVC,   ,1900.00,2700.00,4000.00,M,RA,M,M,M,M,M,M,M,KSLE 170014Z 30009G20KT 7SM RA SCT019 BKN027 OVC040 A2972 RMK RB04 PCPN 0002; SLP063,M
SLE,1996-01-17 00:28,M,M,M,280.00,6.00,M,29.72,1006.60,10.00,M,SCT,SCT,OVC,   ,1900.00,2700.00,5000.00,M,M,M,M,M,M,M,M,M,KSLE 170028Z 28006KT 10SM SCT019 SCT027 OVC050 A2972 RMK RB04E27 PCPN 0002; SLP066,M
SLE,1996-01-17 01:00,42.00,36.00,78.74,270.00,6.00,0.02,29.74,1007.20,10.00,M,SCT,OVC,   ,   ,5000.00,6000.00,M,M,M,M,M,M,M,M,M,37.67,KSLE 170100Z 27006KT 10SM SCT050 OVC060 06/02 A2974 RMK RB04E27 PCPN 0002; SLP072 P0002 T00560022,M
SLE,1996-01-17 02:00,40.00,37.00,89.34,60.00,4.00,0.02,29.78,1008.30,10.00,M,SCT,BKN,OVC,   ,2600.00,3800.00,8500.00,M,M,M,M,M,M,M,M,36.67,KSLE 170200Z 06004KT 10SM SCT026 BKN038 OVC085 04/03 A2978 RMK BKN V SCT RB28E55 PCPN 0002; SLP083 P0002 T00440028,M
SLE,1996-01-17 03:00,40.00,37.00,89.34,270.00,4.00,M,29.80,1009.10,10.00,M,OVC,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,36.67,KSLE 170300Z 27004KT 10SM OVC080 04/03 A2980 RMK 6004/; SLP091 T00440028 55010,M
SLE,1996-01-17 04:00,41.00,35.00,79.21,280.00,7.00,M,29.83,1010.00,10.00,M,OVC,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,35.75,KSLE 170400Z 28007KT 10SM OVC080 05/02 A2983 RMK SLP100 T00500017,M
SLE,1996-01-17 05:00,38.00,34.00,85.49,170.00,5.00,M,29.85,1011.00,10.00,M,BKN,   ,   ,   ,6500.00,M,M,M,M,M,M,M,M,M,M,33.45,KSLE 170500Z 17005KT 10SM BKN065 03/01 A2985 RMK SLP110 T00330011,M
SLE,1996-01-17 06:00,36.00,33.00,89.16,170.00,5.00,M,29.88,1011.80,10.00,M,SCT,   ,   ,   ,9000.00,M,M,M,M,M,M,M,M,M,M,31.10,KSLE 170600Z 17005KT 10SM SCT090 02/01 A2988 RMK 6004/ 10050 20036; SLP118 60026 T00220006 55010,M
SLE,1996-01-17 07:00,35.00,33.00,92.40,170.00,4.00,M,29.90,1012.50,10.00,M,SCT,SCT,SCT,   ,2200.00,3000.00,4700.00,M,M,M,M,M,M,M,M,30.99,KSLE 170700Z 17004KT 10SM SCT022 SCT030 SCT047 02/01 A2990 RMK RB24E46 PCPN 0000; SLP125 T00170006,M
SLE,1996-01-17 08:00,35.00,33.00,92.40,160.00,7.00,M,29.93,1013.60,10.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,28.51,KSLE 170800Z 16007KT 10SM SCT100 02/01 A2993 RMK SLP136 T00170006,M
SLE,1996-01-17 09:00,37.00,34.00,88.57,260.00,4.00,M,29.96,1014.70,10.00,M,BKN,OVC,   ,   ,5000.00,7000.00,M,M,M,M,M,M,M,M,M,33.31,KSLE 170900Z 26004KT 10SM BKN050 OVC070 03/01 A2996 RMK 6000/ OVC V BKN PB40E49 PCPN 0000 PRESRR; SLP147 T00280011 55030,M
SLE,1996-01-17 10:00,38.00,35.00,89.25,150.00,5.00,M,29.97,1014.90,10.00,M,OVC,   ,   ,   ,9000.00,M,M,M,M,M,M,M,M,M,M,33.45,KSLE 171000Z 15005KT 10SM OVC090 03/02 A2997 RMK RB0857E17 PCPN 0000; SLP149 T00330017,M
SLE,1996-01-17 11:00,35.00,34.00,95.79,150.00,6.00,M,29.98,1015.20,10.00,M,BKN,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,29.22,KSLE 171100Z 15006KT 10SM BKN100 02/01 A2998 RMK BKN V SCT; SLP152 T00170011,M
SLE,1996-01-17 12:00,38.00,34.00,85.49,0.00,0.00,M,30.01,1016.20,10.00,M,BKN,BKN,OVC,   ,2900.00,4100.00,10000.00,M,-RA,M,M,M,M,M,M,37.94,KSLE 171200Z 00000KT 10SM -RA BKN029 BKN041 OVC100 03/01 A3001 RMK 6000/ 70010 10050 20034 BKN V SCT RB56 PCPN 0000; SLP162 60015 70012 T00330011 55030,M
